COUNTY_ID,TOWN_ID,V_ID,H_CNT,P_CNT,M_CNT,F_CNT,INFO_TIME
10002,10002100,10002100-005,198,490,250,240,107Y09M
10002,10002100,10002100-017,671,1765,965,800,107Y09M
10002,10002100,10002100-015,609,1369,724,645,107Y09M
10002,10002100,10002100-010,1901,4821,2484,2337,107Y09M
10002,10002100,10002100-002,243,587,328,259,107Y09M
10002,10002100,10002100-003,286,846,463,383,107Y09M
10002,10002100,10002100-008,389,1013,554,459,107Y09M
10002,10002100,10002100-011,411,1001,533,468,107Y09M
10002,10002100,10002100-018,601,1611,881,730,107Y09M
10002,10002100,10002100-016,381,852,473,379,107Y09M
10002,10002100,10002100-009,661,1410,788,622,107Y09M
10002,10002100,10002100-001,100,222,128,94,107Y09M
10002,10002100,10002100-013,227,563,291,272,107Y09M
10002,10002100,10002100-007,501,1292,647,645,107Y09M
10002,10002100,10002100-014,358,813,453,360,107Y09M
10002,10002100,10002100-012,280,693,388,305,107Y09M
10002,10002100,10002100-006,574,1410,783,627,107Y09M
10002,10002100,10002100-004,257,644,361,283,107Y09M
10002,10002110,10002110-007,27,58,38,20,107Y09M
10002,10002110,10002110-008,298,1025,528,497,107Y09M
10002,10002110,10002110-003,257,843,464,379,107Y09M
10002,10002110,10002110-009,265,915,476,439,107Y09M
10002,10002110,10002110-010,69,254,137,117,107Y09M
10002,10002110,10002110-005,148,416,225,191,107Y09M
10002,10002110,10002110-002,228,797,428,369,107Y09M
10002,10002110,10002110-001,360,1133,598,535,107Y09M
10002,10002110,10002110-004,109,300,171,129,107Y09M
10002,10002110,10002110-006,159,497,268,229,107Y09M
10002,10002090,10002090-002,770,1988,966,1022,107Y09M
10002,10002090,10002090-001,855,2287,1205,1082,107Y09M
10002,10002090,10002090-004,750,1725,882,843,107Y09M
10002,10002090,10002090-009,1514,4183,2149,2034,107Y09M
10002,10002090,10002090-005,596,1438,726,712,107Y09M
10002,10002090,10002090-008,1588,4168,2166,2002,107Y09M
10002,10002090,10002090-006,1205,2739,1393,1346,107Y09M
10002,10002090,10002090-014,1335,3631,1875,1756,107Y09M
10002,10002090,10002090-013,815,2249,1148,1101,107Y09M
10002,10002090,10002090-011,653,1760,938,822,107Y09M
10002,10002090,10002090-010,1440,3739,1899,1840,107Y09M
10002,10002090,10002090-015,1136,3222,1684,1538,107Y09M
10002,10002090,10002090-007,786,1989,1050,939,107Y09M
10002,10002090,10002090-012,599,1613,861,752,107Y09M
10002,10002090,10002090-003,1037,2842,1495,1347,107Y09M
10002,10002080,10002080-012,339,1018,542,476,107Y09M
10002,10002080,10002080-004,338,1028,540,488,107Y09M
10002,10002080,10002080-013,567,1645,870,775,107Y09M
10002,10002080,10002080-024,338,906,515,391,107Y09M
10002,10002080,10002080-005,355,1027,557,470,107Y09M
10002,10002080,10002080-014,207,554,293,261,107Y09M
10002,10002080,10002080-011,614,1725,905,820,107Y09M
10002,10002080,10002080-009,318,808,420,388,107Y09M
10002,10002080,10002080-016,1330,3372,1694,1678,107Y09M
10002,10002080,10002080-010,285,874,443,431,107Y09M
10002,10002080,10002080-006,545,1668,855,813,107Y09M
10002,10002080,10002080-001,542,1338,710,628,107Y09M
10002,10002080,10002080-008,1338,3853,1936,1917,107Y09M
10002,10002080,10002080-023,788,1961,1010,951,107Y09M
10002,10002080,10002080-002,684,1933,965,968,107Y09M
10002,10002080,10002080-007,1245,3861,1911,1950,107Y09M
10002,10002080,10002080-020,485,1227,651,576,107Y09M
10002,10002080,10002080-018,1634,4472,2204,2268,107Y09M
10002,10002080,10002080-019,975,2711,1465,1246,107Y09M
10002,10002080,10002080-015,2123,5629,2899,2730,107Y09M
10002,10002080,10002080-017,2087,5237,2676,2561,107Y09M
10002,10002080,10002080-003,481,1372,714,658,107Y09M
10002,10002080,10002080-022,723,1888,960,928,107Y09M
10002,10002080,10002080-021,1062,2752,1387,1365,107Y09M
10002,10002060,10002060-013,716,1986,1028,958,107Y09M
10002,10002060,10002060-010,517,1407,735,672,107Y09M
10002,10002060,10002060-009,658,1796,963,833,107Y09M
10002,10002060,10002060-014,449,1197,624,573,107Y09M
10002,10002060,10002060-007,308,879,456,423,107Y09M
10002,10002060,10002060-001,1075,2908,1489,1419,107Y09M
10002,10002060,10002060-008,956,2699,1433,1266,107Y09M
10002,10002060,10002060-004,384,1095,581,514,107Y09M
10002,10002060,10002060-011,981,2513,1356,1157,107Y09M
10002,10002060,10002060-002,772,2067,1099,968,107Y09M
10002,10002060,10002060-005,633,1819,967,852,107Y09M
10002,10002060,10002060-012,447,1164,632,532,107Y09M
10002,10002060,10002060-003,417,1075,584,491,107Y09M
10002,10002060,10002060-006,609,1717,901,816,107Y09M
10002,10002010,10002010-016,542,1757,919,838,107Y09M
10002,10002010,10002010-043,1189,3148,1471,1677,107Y09M
10002,10002010,10002010-045,380,867,425,442,107Y09M
10002,10002010,10002010-021,738,1830,901,929,107Y09M
10002,10002010,10002010-031,480,1065,528,537,107Y09M
10002,10002010,10002010-046,1297,3525,1668,1857,107Y09M
10002,10002010,10002010-039,1460,3831,1830,2001,107Y09M
10002,10002010,10002010-028,494,1333,696,637,107Y09M
10002,10002010,10002010-026,944,2631,1284,1347,107Y09M
10002,10002010,10002010-036,1080,2810,1339,1471,107Y09M
10002,10002010,10002010-002,1007,2055,1038,1017,107Y09M
10002,10002010,10002010-041,1395,3880,1872,2008,107Y09M
10002,10002010,10002010-032,757,1981,1027,954,107Y09M
10002,10002010,10002010-023,525,1325,694,631,107Y09M
10002,10002010,10002010-015,1438,4162,2011,2151,107Y09M
10002,10002010,10002010-014,957,2770,1383,1387,107Y09M
10002,10002010,10002010-019,491,1111,584,527,107Y09M
10002,10002010,10002010-034,646,1681,824,857,107Y09M
10002,10002010,10002010-011,1093,2569,1245,1324,107Y09M
10002,10002010,10002010-009,514,1497,791,706,107Y09M
10002,10002010,10002010-037,739,1949,920,1029,107Y09M
10002,10002010,10002010-010,786,2140,1080,1060,107Y09M
10002,10002010,10002010-038,1996,5254,2492,2762,107Y09M
10002,10002010,10002010-035,1419,3741,1747,1994,107Y09M
10002,10002010,10002010-044,928,2557,1169,1388,107Y09M
10002,10002010,10002010-001,1260,3036,1475,1561,107Y09M
10002,10002010,10002010-025,876,2424,1194,1230,107Y09M
10002,10002010,10002010-027,1254,3665,1874,1791,107Y09M
10002,10002010,10002010-012,514,1537,811,726,107Y09M
10002,10002010,10002010-040,1346,3101,1467,1634,107Y09M
10002,10002010,10002010-022,651,1497,724,773,107Y09M
10002,10002010,10002010-008,1031,2448,1187,1261,107Y09M
10002,10002010,10002010-017,820,2093,987,1106,107Y09M
10002,10002010,10002010-018,791,1790,900,890,107Y09M
10002,10002010,10002010-024,1096,3041,1526,1515,107Y09M
10002,10002010,10002010-042,1410,3931,1840,2091,107Y09M
10002,10002010,10002010-013,760,2274,1129,1145,107Y09M
10002,10002010,10002010-047,1454,3464,1610,1854,107Y09M
10002,10002120,10002120-003,177,573,273,300,107Y09M
10002,10002120,10002120-005,198,543,299,244,107Y09M
10002,10002120,10002120-004,182,572,281,291,107Y09M
10002,10002120,10002120-006,225,623,328,295,107Y09M
10002,10002120,10002120-001,498,1494,774,720,107Y09M
10002,10002120,10002120-002,392,1260,645,615,107Y09M
10002,10002120,10002120-007,300,961,508,453,107Y09M
10002,10002070,10002070-004,590,1719,915,804,107Y09M
10002,10002070,10002070-008,301,706,415,291,107Y09M
10002,10002070,10002070-007,668,1745,890,855,107Y09M
10002,10002070,10002070-009,724,2098,1097,1001,107Y09M
10002,10002070,10002070-012,941,2802,1520,1282,107Y09M
10002,10002070,10002070-002,915,2440,1301,1139,107Y09M
10002,10002070,10002070-011,923,2643,1456,1187,107Y09M
10002,10002070,10002070-001,2437,6506,3267,3239,107Y09M
10002,10002070,10002070-005,853,2116,1117,999,107Y09M
10002,10002070,10002070-003,648,1884,992,892,107Y09M
10002,10002070,10002070-015,402,1143,621,522,107Y09M
10002,10002070,10002070-016,595,1583,890,693,107Y09M
10002,10002070,10002070-013,366,1010,520,490,107Y09M
10002,10002070,10002070-014,376,985,563,422,107Y09M
10002,10002070,10002070-006,492,1353,738,615,107Y09M
10002,10002070,10002070-010,510,1549,820,729,107Y09M
10002,10002040,10002040-023,483,1310,685,625,107Y09M
10002,10002040,10002040-021,391,1074,579,495,107Y09M
10002,10002040,10002040-009,519,1572,778,794,107Y09M
10002,10002040,10002040-002,273,781,391,390,107Y09M
10002,10002040,10002040-003,363,1008,516,492,107Y09M
10002,10002040,10002040-022,383,1203,628,575,107Y09M
10002,10002040,10002040-006,351,1006,540,466,107Y09M
10002,10002040,10002040-001,128,313,167,146,107Y09M
10002,10002040,10002040-004,154,376,207,169,107Y09M
10002,10002040,10002040-014,821,2507,1284,1223,107Y09M
10002,10002040,10002040-005,529,1516,757,759,107Y09M
10002,10002040,10002040-016,880,2441,1228,1213,107Y09M
10002,10002040,10002040-008,645,1872,920,952,107Y09M
10002,10002040,10002040-019,277,803,445,358,107Y09M
10002,10002040,10002040-018,708,1970,1058,912,107Y09M
10002,10002040,10002040-011,214,587,309,278,107Y09M
10002,10002040,10002040-012,222,644,332,312,107Y09M
10002,10002040,10002040-010,323,812,407,405,107Y09M
10002,10002040,10002040-013,274,744,368,376,107Y09M
10002,10002040,10002040-020,550,1576,820,756,107Y09M
10002,10002040,10002040-007,310,790,402,388,107Y09M
10002,10002040,10002040-015,868,2402,1241,1161,107Y09M
10002,10002040,10002040-017,379,1099,595,504,107Y09M
10002,10002040,10002040-024,234,794,388,406,107Y09M
10002,10002050,10002050-018,201,475,263,212,107Y09M
10002,10002050,10002050-007,543,1396,759,637,107Y09M
10002,10002050,10002050-010,964,2761,1472,1289,107Y09M
10002,10002050,10002050-004,1372,2994,1463,1531,107Y09M
10002,10002050,10002050-005,274,750,394,356,107Y09M
10002,10002050,10002050-006,626,1665,859,806,107Y09M
10002,10002050,10002050-009,992,2448,1305,1143,107Y09M
10002,10002050,10002050-002,1001,2248,1157,1091,107Y09M
10002,10002050,10002050-013,462,1197,648,549,107Y09M
10002,10002050,10002050-001,692,1878,1003,875,107Y09M
10002,10002050,10002050-012,377,971,538,433,107Y09M
10002,10002050,10002050-014,595,1501,819,682,107Y09M
10002,10002050,10002050-015,1077,2895,1505,1390,107Y09M
10002,10002050,10002050-011,476,1359,726,633,107Y09M
10002,10002050,10002050-008,643,1642,876,766,107Y09M
10002,10002050,10002050-017,394,1084,591,493,107Y09M
10002,10002050,10002050-003,2154,4561,2217,2344,107Y09M
10002,10002050,10002050-016,1331,3819,1940,1879,107Y09M
10002,10002020,10002020-004,779,1812,870,942,107Y09M
10002,10002020,10002020-029,687,1632,788,844,107Y09M
10002,10002020,10002020-030,498,1198,574,624,107Y09M
10002,10002020,10002020-024,1458,4509,2134,2375,107Y09M
10002,10002020,10002020-011,563,1363,693,670,107Y09M
10002,10002020,10002020-020,1307,3554,1734,1820,107Y09M
10002,10002020,10002020-018,1244,3598,1701,1897,107Y09M
10002,10002020,10002020-010,663,1878,886,992,107Y09M
10002,10002020,10002020-023,1232,3707,1784,1923,107Y09M
10002,10002020,10002020-017,1210,3447,1648,1799,107Y09M
10002,10002020,10002020-005,1621,4445,2045,2400,107Y09M
10002,10002020,10002020-022,1362,3722,1726,1996,107Y09M
10002,10002020,10002020-008,1120,2802,1333,1469,107Y09M
10002,10002020,10002020-009,591,1649,769,880,107Y09M
10002,10002020,10002020-026,1974,5631,2604,3027,107Y09M
10002,10002020,10002020-028,676,1647,799,848,107Y09M
10002,10002020,10002020-021,700,1468,718,750,107Y09M
10002,10002020,10002020-006,1121,3250,1609,1641,107Y09M
10002,10002020,10002020-016,1741,4765,2250,2515,107Y09M
10002,10002020,10002020-027,1333,3829,1824,2005,107Y09M
10002,10002020,10002020-019,1692,4542,2098,2444,107Y09M
10002,10002020,10002020-025,1530,4389,2035,2354,107Y09M
10002,10002020,10002020-007,1407,3631,1671,1960,107Y09M
10002,10002030,10002030-015,212,515,256,259,107Y09M
10002,10002030,10002030-016,309,660,339,321,107Y09M
10002,10002030,10002030-003,1505,4476,2256,2220,107Y09M
10002,10002030,10002030-017,193,520,249,271,107Y09M
10002,10002030,10002030-004,369,1040,560,480,107Y09M
10002,10002030,10002030-024,142,388,193,195,107Y09M
10002,10002030,10002030-014,242,618,323,295,107Y09M
10002,10002030,10002030-019,389,1048,536,512,107Y09M
10002,10002030,10002030-018,392,1056,544,512,107Y09M
10002,10002030,10002030-020,425,1256,623,633,107Y09M
10002,10002030,10002030-023,462,1384,719,665,107Y09M
10002,10002030,10002030-025,359,831,441,390,107Y09M
10002,10002030,10002030-022,420,1177,593,584,107Y09M
10002,10002030,10002030-021,600,1629,809,820,107Y09M
10002,10002030,10002030-002,360,1152,595,557,107Y09M
10002,10002030,10002030-026,293,649,354,295,107Y09M
10002,10002030,10002030-005,538,1553,823,730,107Y09M
10002,10002030,10002030-008,521,1482,734,748,107Y09M
10002,10002030,10002030-009,894,2680,1358,1322,107Y09M
10002,10002030,10002030-027,1139,3261,1620,1641,107Y09M
10002,10002030,10002030-007,1186,3548,1818,1730,107Y09M
10002,10002030,10002030-001,1325,3870,1989,1881,107Y09M
10002,10002030,10002030-011,457,1168,576,592,107Y09M
10002,10002030,10002030-010,1022,2753,1419,1334,107Y09M
10002,10002030,10002030-013,256,596,302,294,107Y09M
10002,10002030,10002030-012,209,498,249,249,107Y09M
10015,10015030,10015030-014,411,1006,561,445,107Y09M
10015,10015030,10015030-015,478,1263,657,606,107Y09M
10015,10015030,10015030-001,2220,6192,3062,3130,107Y09M
10015,10015030,10015030-003,525,1486,784,702,107Y09M
10015,10015030,10015030-009,234,613,354,259,107Y09M
10015,10015030,10015030-011,620,1722,979,743,107Y09M
10015,10015030,10015030-007,296,757,434,323,107Y09M
10015,10015030,10015030-012,373,991,550,441,107Y09M
10015,10015030,10015030-004,470,1538,848,690,107Y09M
10015,10015030,10015030-005,509,1438,704,734,107Y09M
10015,10015030,10015030-002,773,1908,955,953,107Y09M
10015,10015030,10015030-006,501,1422,780,642,107Y09M
10015,10015030,10015030-013,300,891,503,388,107Y09M
10015,10015030,10015030-008,460,1109,631,478,107Y09M
10015,10015030,10015030-010,694,1755,937,818,107Y09M
10015,10015070,10015070-003,426,1080,563,517,107Y09M
10015,10015070,10015070-007,333,861,464,397,107Y09M
10015,10015070,10015070-005,487,1199,629,570,107Y09M
10015,10015070,10015070-001,391,957,474,483,107Y09M
10015,10015070,10015070-004,477,1147,609,538,107Y09M
10015,10015070,10015070-009,156,355,186,169,107Y09M
10015,10015070,10015070-002,589,1434,766,668,107Y09M
10015,10015070,10015070-006,217,501,271,230,107Y09M
10015,10015070,10015070-008,216,602,320,282,107Y09M
10015,10015070,10015070-010,202,503,291,212,107Y09M
10015,10015070,10015070-014,376,1036,561,475,107Y09M
10015,10015070,10015070-012,411,1075,563,512,107Y09M
10015,10015070,10015070-011,400,1132,614,518,107Y09M
10015,10015070,10015070-013,344,962,506,456,107Y09M
10015,10015050,10015050-009,663,1427,798,629,107Y09M
10015,10015050,10015050-016,1041,2642,1371,1271,107Y09M
10015,10015050,10015050-014,2719,6904,3359,3545,107Y09M
10015,10015050,10015050-017,1930,4967,2597,2370,107Y09M
10015,10015050,10015050-003,1626,4281,2214,2067,107Y09M
10015,10015050,10015050-001,3363,8750,4126,4624,107Y09M
10015,10015050,10015050-004,1873,4708,2331,2377,107Y09M
10015,10015050,10015050-010,1225,3266,1657,1609,107Y09M
10015,10015050,10015050-018,906,2211,1146,1065,107Y09M
10015,10015050,10015050-006,2431,6009,3066,2943,107Y09M
10015,10015050,10015050-013,1741,4657,2295,2362,107Y09M
10015,10015050,10015050-015,2432,6207,3201,3006,107Y09M
10015,10015050,10015050-012,1802,4904,2384,2520,107Y09M
10015,10015050,10015050-008,649,1767,944,823,107Y09M
10015,10015050,10015050-002,2245,5788,2810,2978,107Y09M
10015,10015050,10015050-007,1236,3382,1749,1633,107Y09M
10015,10015050,10015050-005,2961,7737,3979,3758,107Y09M
10015,10015050,10015050-011,1336,3707,1907,1800,107Y09M
10015,10015110,10015110-006,390,1393,721,672,107Y09M
10015,10015110,10015110-004,426,1494,766,728,107Y09M
10015,10015110,10015110-003,707,2232,1089,1143,107Y09M
10015,10015110,10015110-008,368,1230,634,596,107Y09M
10015,10015110,10015110-009,573,1831,959,872,107Y09M
10015,10015110,10015110-001,541,1749,898,851,107Y09M
10015,10015110,10015110-002,695,2247,1165,1082,107Y09M
10015,10015110,10015110-007,707,2199,1130,1069,107Y09M
10015,10015110,10015110-005,432,1538,799,739,107Y09M
10015,10015130,10015130-003,232,888,476,412,107Y09M
10015,10015130,10015130-006,319,1149,631,518,107Y09M
10015,10015130,10015130-002,374,1214,667,547,107Y09M
10015,10015130,10015130-005,341,1278,704,574,107Y09M
10015,10015130,10015130-004,256,897,491,406,107Y09M
10015,10015130,10015130-001,172,677,381,296,107Y09M
10015,10015010,10015010-029,1337,3318,1575,1743,107Y09M
10015,10015010,10015010-013,271,720,349,371,107Y09M
10015,10015010,10015010-042,1145,3142,1485,1657,107Y09M
10015,10015010,10015010-006,1424,3738,1813,1925,107Y09M
10015,10015010,10015010-004,294,719,326,393,107Y09M
10015,10015010,10015010-036,404,991,472,519,107Y09M
10015,10015010,10015010-020,287,783,367,416,107Y09M
10015,10015010,10015010-028,399,1020,488,532,107Y09M
10015,10015010,10015010-005,288,712,352,360,107Y09M
10015,10015010,10015010-012,224,546,276,270,107Y09M
10015,10015010,10015010-014,1603,4429,2136,2293,107Y09M
10015,10015010,10015010-021,866,2394,1143,1251,107Y09M
10015,10015010,10015010-037,2445,6456,3023,3433,107Y09M
10015,10015010,10015010-025,422,1040,553,487,107Y09M
10015,10015010,10015010-027,298,720,348,372,107Y09M
10015,10015010,10015010-019,594,1396,642,754,107Y09M
10015,10015010,10015010-001,743,1841,913,928,107Y09M
10015,10015010,10015010-034,269,776,382,394,107Y09M
10015,10015010,10015010-045,1674,4145,2047,2098,107Y09M
10015,10015010,10015010-033,1439,3441,1667,1774,107Y09M
10015,10015010,10015010-017,1743,4263,1944,2319,107Y09M
10015,10015010,10015010-003,228,564,269,295,107Y09M
10015,10015010,10015010-018,1685,4391,2015,2376,107Y09M
10015,10015010,10015010-010,957,2292,1226,1066,107Y09M
10015,10015010,10015010-002,940,2236,1099,1137,107Y09M
10015,10015010,10015010-009,836,1966,912,1054,107Y09M
10015,10015010,10015010-026,313,704,346,358,107Y09M
10015,10015010,10015010-035,209,533,260,273,107Y09M
10015,10015010,10015010-022,591,1457,739,718,107Y09M
10015,10015010,10015010-030,270,603,302,301,107Y09M
10015,10015010,10015010-039,432,1080,516,564,107Y09M
10015,10015010,10015010-015,482,1228,578,650,107Y09M
10015,10015010,10015010-007,1174,2343,1223,1120,107Y09M
10015,10015010,10015010-008,1580,4440,2053,2387,107Y09M
10015,10015010,10015010-024,744,2062,1002,1060,107Y09M
10015,10015010,10015010-043,2034,4298,2031,2267,107Y09M
10015,10015010,10015010-016,2357,5768,2766,3002,107Y09M
10015,10015010,10015010-038,1110,2956,1431,1525,107Y09M
10015,10015010,10015010-041,1975,4876,2377,2499,107Y09M
10015,10015010,10015010-040,632,1694,880,814,107Y09M
10015,10015010,10015010-031,959,2532,1207,1325,107Y09M
10015,10015010,10015010-032,476,1273,647,626,107Y09M
10015,10015010,10015010-044,1861,4763,2316,2447,107Y09M
10015,10015010,10015010-023,1407,3112,1506,1606,107Y09M
10015,10015100,10015100-010,194,522,281,241,107Y09M
10015,10015100,10015100-007,377,1025,541,484,107Y09M
10015,10015100,10015100-005,501,1232,635,597,107Y09M
10015,10015100,10015100-001,231,535,298,237,107Y09M
10015,10015100,10015100-008,165,440,246,194,107Y09M
10015,10015100,10015100-002,489,1146,634,512,107Y09M
10015,10015100,10015100-009,593,1545,805,740,107Y09M
10015,10015100,10015100-012,216,575,303,272,107Y09M
10015,10015100,10015100-004,289,646,372,274,107Y09M
10015,10015100,10015100-003,244,740,428,312,107Y09M
10015,10015100,10015100-013,272,728,407,321,107Y09M
10015,10015100,10015100-011,290,703,389,314,107Y09M
10015,10015100,10015100-006,182,503,272,231,107Y09M
10015,10015040,10015040-008,1155,3008,1541,1467,107Y09M
10015,10015040,10015040-004,1801,4683,2420,2263,107Y09M
10015,10015040,10015040-005,427,1157,607,550,107Y09M
10015,10015040,10015040-003,1033,2798,1401,1397,107Y09M
10015,10015040,10015040-002,368,1027,572,455,107Y09M
10015,10015040,10015040-001,567,1499,756,743,107Y09M
10015,10015040,10015040-006,1763,4473,2277,2196,107Y09M
10015,10015040,10015040-007,622,1498,746,752,107Y09M
10015,10015090,10015090-008,114,396,216,180,107Y09M
10015,10015090,10015090-010,405,995,550,445,107Y09M
10015,10015090,10015090-009,360,870,481,389,107Y09M
10015,10015090,10015090-011,302,690,405,285,107Y09M
10015,10015090,10015090-005,265,691,372,319,107Y09M
10015,10015090,10015090-003,257,611,327,284,107Y09M
10015,10015090,10015090-002,853,2106,1081,1025,107Y09M
10015,10015090,10015090-004,489,1116,595,521,107Y09M
10015,10015090,10015090-001,937,2187,1168,1019,107Y09M
10015,10015090,10015090-006,434,1090,579,511,107Y09M
10015,10015090,10015090-007,360,983,570,413,107Y09M
10015,10015120,10015120-001,461,1308,671,637,107Y09M
10015,10015120,10015120-002,223,701,369,332,107Y09M
10015,10015120,10015120-004,280,823,441,382,107Y09M
10015,10015120,10015120-006,440,1286,693,593,107Y09M
10015,10015120,10015120-005,387,1361,710,651,107Y09M
10015,10015120,10015120-003,319,971,506,465,107Y09M
10015,10015060,10015060-013,388,963,535,428,107Y09M
10015,10015060,10015060-014,370,831,462,369,107Y09M
10015,10015060,10015060-010,642,1608,838,770,107Y09M
10015,10015060,10015060-008,331,935,510,425,107Y09M
10015,10015060,10015060-006,347,787,412,375,107Y09M
10015,10015060,10015060-009,385,844,458,386,107Y09M
10015,10015060,10015060-012,135,292,162,130,107Y09M
10015,10015060,10015060-011,1225,2970,1528,1442,107Y09M
10015,10015060,10015060-002,437,1172,607,565,107Y09M
10015,10015060,10015060-007,743,1899,997,902,107Y09M
10015,10015060,10015060-001,164,391,218,173,107Y09M
10015,10015060,10015060-003,852,2173,1147,1026,107Y09M
10015,10015060,10015060-005,388,1030,545,485,107Y09M
10015,10015060,10015060-004,582,1590,830,760,107Y09M
10015,10015060,10015060-015,273,549,293,256,107Y09M
10015,10015020,10015020-007,556,1439,761,678,107Y09M
10015,10015020,10015020-006,269,554,294,260,107Y09M
10015,10015020,10015020-008,251,623,340,283,107Y09M
10015,10015020,10015020-010,379,946,479,467,107Y09M
10015,10015020,10015020-011,464,1102,580,522,107Y09M
10015,10015020,10015020-009,263,591,321,270,107Y09M
10015,10015020,10015020-012,37,97,49,48,107Y09M
10015,10015020,10015020-001,514,1354,702,652,107Y09M
10015,10015020,10015020-005,593,1508,798,710,107Y09M
10015,10015020,10015020-004,538,1331,662,669,107Y09M
10015,10015020,10015020-002,288,699,347,352,107Y09M
10015,10015020,10015020-003,257,657,331,326,107Y09M
10015,10015080,10015080-004,318,826,457,369,107Y09M
10015,10015080,10015080-002,265,725,401,324,107Y09M
10015,10015080,10015080-005,268,776,457,319,107Y09M
10015,10015080,10015080-003,168,511,275,236,107Y09M
10015,10015080,10015080-001,707,1977,1074,903,107Y09M
9020,9020020,09020020-002,639,2064,1014,1050,107Y09M
9020,9020020,09020020-003,406,1257,631,626,107Y09M
9020,9020020,09020020-004,867,2640,1312,1328,107Y09M
9020,9020020,09020020-006,482,1681,869,812,107Y09M
9020,9020020,09020020-005,675,2227,1097,1130,107Y09M
9020,9020020,09020020-001,1817,5834,2883,2951,107Y09M
9020,9020020,09020020-007,690,2382,1171,1211,107Y09M
9020,9020020,09020020-008,772,2647,1277,1370,107Y09M
9020,9020010,09020010-004,1421,4714,2417,2297,107Y09M
9020,9020010,09020010-005,1286,4267,2129,2138,107Y09M
9020,9020010,09020010-002,3475,11509,5602,5907,107Y09M
9020,9020010,09020010-001,1705,5773,2854,2919,107Y09M
9020,9020010,09020010-006,690,2353,1218,1135,107Y09M
9020,9020010,09020010-003,1921,6313,3085,3228,107Y09M
9020,9020010,09020010-007,958,3181,1617,1564,107Y09M
9020,9020010,09020010-008,1521,5177,2639,2538,107Y09M
9020,9020030,09020030-002,1121,3801,1839,1962,107Y09M
9020,9020030,09020030-003,869,2924,1453,1471,107Y09M
9020,9020030,09020030-004,590,2208,1170,1038,107Y09M
9020,9020030,09020030-001,1535,4766,2360,2406,107Y09M
9020,9020030,09020030-006,2771,8836,4496,4340,107Y09M
9020,9020030,09020030-007,507,1687,854,833,107Y09M
9020,9020030,09020030-008,565,1794,886,908,107Y09M
9020,9020030,09020030-005,1053,3607,1789,1818,107Y09M
9020,9020040,09020040-001,1079,3593,1787,1806,107Y09M
9020,9020040,09020040-003,528,1717,839,878,107Y09M
9020,9020040,09020040-002,1572,5104,2562,2542,107Y09M
9020,9020040,09020040-004,2148,8198,4257,3941,107Y09M
9020,9020040,09020040-005,1727,5833,2960,2873,107Y09M
9020,9020040,09020040-006,1737,7105,3500,3605,107Y09M
9020,9020050,09020050-001,735,3134,1508,1626,107Y09M
9020,9020050,09020050-002,431,1564,738,826,107Y09M
9020,9020050,09020050-003,651,2619,1272,1347,107Y09M
9020,9020050,09020050-004,935,3755,1967,1788,107Y09M
9020,9020050,09020050-005,428,1776,849,927,107Y09M
9020,9020060,09020060-001,53,319,170,149,107Y09M
9020,9020060,09020060-002,82,365,177,188,107Y09M
10008,10008080,10008080-003,349,905,484,421,107Y09M
10008,10008080,10008080-008,258,745,406,339,107Y09M
10008,10008080,10008080-016,209,518,290,228,107Y09M
10008,10008080,10008080-006,724,1980,1008,972,107Y09M
10008,10008080,10008080-015,225,570,340,230,107Y09M
10008,10008080,10008080-017,197,498,274,224,107Y09M
10008,10008080,10008080-010,562,1502,773,729,107Y09M
10008,10008080,10008080-004,301,732,411,321,107Y09M
10008,10008080,10008080-002,199,522,302,220,107Y09M
10008,10008080,10008080-012,375,998,557,441,107Y09M
10008,10008080,10008080-018,218,529,296,233,107Y09M
10008,10008080,10008080-007,110,319,165,154,107Y09M
10008,10008080,10008080-011,402,1205,643,562,107Y09M
10008,10008080,10008080-005,337,765,425,340,107Y09M
10008,10008080,10008080-009,227,557,318,239,107Y09M
10008,10008080,10008080-001,358,910,493,417,107Y09M
10008,10008080,10008080-013,297,761,418,343,107Y09M
10008,10008080,10008080-014,287,729,398,331,107Y09M
10008,10008130,10008130-005,192,643,324,319,107Y09M
10008,10008130,10008130-009,690,1975,1003,972,107Y09M
10008,10008130,10008130-002,315,1210,577,633,107Y09M
10008,10008130,10008130-003,433,1399,718,681,107Y09M
10008,10008130,10008130-007,229,804,406,398,107Y09M
10008,10008130,10008130-001,248,1065,577,488,107Y09M
10008,10008130,10008130-010,456,1543,801,742,107Y09M
10008,10008130,10008130-011,355,1245,625,620,107Y09M
10008,10008130,10008130-016,249,811,435,376,107Y09M
10008,10008130,10008130-006,362,946,490,456,107Y09M
10008,10008130,10008130-004,142,479,247,232,107Y09M
10008,10008130,10008130-013,209,841,440,401,107Y09M
10008,10008130,10008130-014,34,59,35,24,107Y09M
10008,10008130,10008130-012,266,856,450,406,107Y09M
10008,10008130,10008130-015,250,622,329,293,107Y09M
10008,10008130,10008130-008,460,1463,788,675,107Y09M
10008,10008110,10008110-014,511,1210,653,557,107Y09M
10008,10008110,10008110-004,286,695,355,340,107Y09M
10008,10008110,10008110-001,335,830,440,390,107Y09M
10008,10008110,10008110-006,487,1152,578,574,107Y09M
10008,10008110,10008110-015,429,974,556,418,107Y09M
10008,10008110,10008110-016,161,362,198,164,107Y09M
10008,10008110,10008110-008,564,1596,820,776,107Y09M
